rho,source,destination,count
0.1,37,39,948
0.1,37,40,891
0.1,37,41,1094
0.1,37,42,533
0.1,37,43,362
0.1,37,44,396
0.1,37,45,277
0.1,38,1,102
0.1,38,2,182
0.1,38,3,99
0.1,38,4,200
0.1,38,5,220
0.1,38,6,168
0.1,38,7,82
0.1,38,8,223
0.1,38,9,127
0.1,38,10,1919
0.1,38,11,1208
0.1,38,12,1107
0.1,38,13,340
0.1,38,14,209
0.1,38,15,372
0.1,38,16,91
0.1,38,17,227
0.1,38,18,132
0.1,38,19,191
0.1,38,20,106
0.1,38,21,193
0.1,38,22,171
0.1,38,23,242
0.1,38,24,901
0.1,38,25,841
0.1,38,26,129
0.1,38,27,47
0.1,38,28,217
0.1,38,29,51
0.1,38,30,160
0.1,38,31,74
0.1,38,32,240
0.1,38,33,150
0.1,38,34,382
0.1,38,35,303
0.1,38,36,351
0.1,38,37,861
0.1,38,38,4293
0.1,38,39,1570
0.1,38,40,796
0.1,38,41,760
0.1,38,42,281
0.1,38,43,201
0.1,38,44,184
0.1,38,45,101
0.1,39,1,165
0.1,39,2,324
0.1,39,3,191
0.1,39,4,370
0.1,39,5,304
0.1,39,6,236
0.1,39,7,84
0.1,39,8,350
0.1,39,9,199
0.1,39,10,2030
0.1,39,11,991
0.1,39,12,508
0.1,39,13,438
0.1,39,14,382
0.1,39,15,432
0.1,39,16,152
0.1,39,17,343
0.35,21,43,369
0.35,21,44,278
0.35,21,45,178
0.35,22,1,284
0.35,22,2,353
0.35,22,3,241
0.35,22,4,640
0.35,22,5,454
0.35,22,6,980
0.35,22,7,131
0.35,22,8,494
0.35,22,9,285
0.35,22,10,840
0.35,22,11,992
0.35,22,12,233
0.35,22,13,728
0.35,22,14,964
0.35,22,15,1241
0.35,22,16,251
0.35,22,17,560
0.35,22,18,144
0.35,22,19,354
0.35,22,20,142
0.35,22,21,1765
0.35,22,22,3800
0.35,22,23,285
0.35,22,24,671
0.35,22,25,1040
0.35,22,26,196
0.35,22,27,87
0.35,22,28,430
0.35,22,29,85
0.35,22,30,381
0.35,22,31,230
0.35,22,32,937
0.35,22,33,1324
0.35,22,34,2675
0.35,22,35,633
0.35,22,36,436
0.35,22,37,431
0.35,22,38,274
0.35,22,39,337
0.35,22,40,313
0.35,22,41,610
0.35,22,42,411
0.35,22,43,310
0.35,22,44,318
0.35,22,45,211
0.35,23,1,271
0.35,23,2,499
0.35,23,3,412
0.35,23,4,819
0.35,23,5,666
0.35,23,6,379
0.35,23,7,103
0.35,23,8,452
0.35,23,9,296
0.35,23,10,823
0.35,23,11,569
0.35,23,12,222
0.35,23,13,343
0.35,23,14,802
0.35,23,15,598
0.35,23,16,469
0.35,23,17,857
0.35,23,18,1034
0.35,23,19,1398
0.35,23,20,603
0.35,23,21,474
0.35,23,22,281
0.35,23,23,4673
0.35,23,24,1049
0.35,23,25,3688
0.35,23,26,197
0.35,23,27,93
0.35,23,28,432
0.35,23,29,62
0.35,23,30,270
0.35,23,31,166
0.35,23,32,489
0.35,23,33,205
0.35,23,34,449
0.35,23,35,213
0.35,23,36,238
0.35,23,37,355
0.35,23,38,334
0.35,23,39,721
0.35,23,40,663
0.35,23,41,3015
0.35,23,42,2304
0.35,23,43,735
0.35,23,44,454
0.35,23,45,236
0.35,24,1,228
0.35,24,2,414
0.35,24,3,247
0.35,24,4,629
0.35,24,5,453
0.35,24,6,464
0.35,24,7,103
0.35,24,8,459
0.35,24,9,288
0.35,24,10,3989
0.35,24,11,1507
0.35,24,12,565
0.35,24,13,1340
0.35,24,14,788
0.35,24,15,1539
0.35,24,16,306
0.35,24,17,834
0.35,24,18,325
0.35,24,19,582
0.35,24,20,237
0.35,24,21,570
0.35,24,22,399
0.35,24,23,714
0.35,24,24,6824
0.35,24,25,4616
0.35,24,26,208
0.35,24,27,79
0.35,24,28,377
0.35,24,29,67
0.35,24,30,273
0.35,24,31,162
0.35,24,32,524
0.35,24,33,324
0.35,24,34,947
0.35,24,35,506
0.35,24,36,462
0.35,24,37,704
0.35,24,38,852
0.35,24,39,2113
0.35,24,40,1159
0.35,24,41,2061
0.35,24,42,844
0.35,24,43,464
0.35,24,44,330
0.35,24,45,195
0.35,25,1,450
0.35,25,2,825
0.35,25,3,579
0.35,25,4,1466
0.35,25,5,1025
0.35,25,6,813
0.35,25,7,207
0.35,25,8,927
0.35,25,9,555
0.35,25,10,2989
0.35,25,11,1760
0.35,25,12,644
0.35,25,13,1306
0.35,25,14,2389
0.35,25,15,2061
0.35,25,16,808
0.35,25,17,2785
0.35,25,18,788
0.35,25,19,1668
0.1,39,18,282
0.1,39,19,354
0.1,39,20,173
0.1,39,21,263
0.1,39,22,210
0.1,39,23,462
0.1,39,24,1940
0.1,39,25,1831
0.1,39,26,162
0.1,39,27,70
0.1,39,28,360
0.1,39,29,47
0.1,39,30,218
0.1,39,31,118
0.1,39,32,325
0.1,39,33,182
0.1,39,34,497
0.1,39,35,292
0.1,39,36,295
0.1,39,37,600
0.1,39,38,1661
0.1,39,39,8385
0.1,39,40,2940
0.1,39,41,2335
0.1,39,42,601
0.1,39,43,366
0.1,39,44,294
0.1,39,45,170
0.1,40,1,163
0.1,40,2,258
0.1,40,3,169
0.1,40,4,274
0.1,40,5,261
0.1,40,6,215
0.1,40,7,76
0.1,40,8,318
0.1,40,9,205
0.1,40,10,961
0.1,40,11,650
0.1,40,12,313
0.1,40,13,267
0.1,40,14,280
0.1,40,15,320
0.1,40,16,142
0.1,40,17,318
0.1,40,18,261
0.1,40,19,308
0.1,40,20,145
0.1,40,21,235
0.1,40,22,162
0.1,40,23,450
0.1,40,24,1038
0.1,40,25,1309
0.1,40,26,142
0.1,40,27,63
0.1,40,28,303
0.1,40,29,47
0.1,40,30,189
0.1,40,31,102
0.1,40,32,292
0.1,40,33,137
0.1,40,34,320
0.1,40,35,197
0.1,40,36,247
0.1,40,37,478
0.1,40,38,687
0.1,40,39,2854
0.1,40,40,7651
0.1,40,41,2918
0.1,40,42,614
0.1,40,43,330
0.1,40,44,256
0.1,40,45,170
0.1,41,1,278
0.1,41,2,540
0.1,41,3,411
0.1,41,4,656
0.1,41,5,592
0.1,41,6,384
0.1,41,7,130
0.1,41,8,593
0.1,41,9,345
0.1,41,10,1118
0.1,41,11,823
0.1,41,12,329
0.1,41,13,440
0.1,41,14,702
0.1,41,15,581
0.1,41,16,296
0.1,41,17,565
0.1,41,18,1263
0.1,41,19,791
0.1,41,20,472
0.1,41,21,435
0.1,41,22,283
0.1,41,23,1790
0.1,41,24,1531
0.1,41,25,3246
0.1,41,26,256
0.1,41,27,126
0.1,41,28,520
0.1,41,29,80
0.1,41,30,315
0.1,41,31,183
0.1,41,32,496
0.1,41,33,217
0.1,41,34,547
0.1,41,35,267
0.1,41,36,302
0.1,41,37,514
0.1,41,38,569
0.1,41,39,1782
0.1,41,40,2374
0.1,41,41,13324
0.1,41,42,1829
0.1,41,43,771
0.1,41,44,551
0.1,41,45,289
0.1,42,1,526
0.1,42,2,1173
0.1,42,3,1039
0.1,42,4,1586
0.1,42,5,1419
0.1,42,6,674
0.1,42,7,206
0.1,42,8,1064
0.1,42,9,703
0.1,42,10,936
0.1,42,11,826
0.1,42,12,293
0.1,42,13,475
0.1,42,14,1399
0.1,42,15,678
0.1,42,16,758
0.1,42,17,944
0.1,42,18,2765
0.1,42,19,2917
0.1,42,20,2748
0.1,42,21,661
0.1,42,22,368
0.1,42,23,2341
0.1,42,24,1098
0.1,42,25,2852
0.1,42,26,462
0.1,42,27,158
0.1,42,28,828
0.1,42,29,113
0.1,42,30,532
0.1,42,31,302
0.1,42,32,847
0.1,42,33,289
0.1,42,34,658
0.1,42,35,315
0.1,42,36,333
0.1,42,37,435
0.1,42,38,396
0.1,42,39,852
0.35,25,20,692
0.35,25,21,1094
0.35,25,22,665
0.35,25,23,2790
0.35,25,24,4712
0.35,25,25,18583
0.35,25,26,356
0.35,25,27,138
0.35,25,28,772
0.35,25,29,127
0.35,25,30,516
0.35,25,31,298
0.35,25,32,1054
0.35,25,33,486
0.35,25,34,1326
0.35,25,35,604
0.35,25,36,582
0.35,25,37,806
0.35,25,38,834
0.35,25,39,2021
0.35,25,40,1530
0.35,25,41,4514
0.35,25,42,2105
0.35,25,43,949
0.35,25,44,700
0.35,25,45,418
0.35,26,1,571
0.35,26,2,1198
0.35,26,3,414
0.35,26,4,427
0.35,26,5,604
0.35,26,6,387
0.35,26,7,413
0.35,26,8,6235
0.35,26,9,1212
0.35,26,10,332
0.35,26,11,383
0.35,26,12,136
0.35,26,13,153
0.35,26,14,261
0.35,26,15,264
0.35,26,16,120
0.35,26,17,200
0.35,26,18,196
0.35,26,19,343
0.35,26,20,160
0.35,26,21,271
0.35,26,22,178
0.35,26,23,244
0.35,26,24,301
0.35,26,25,512
0.35,26,26,9601
0.35,26,27,1600
0.35,26,28,4146
0.35,26,29,198
0.35,26,30,991
0.35,26,31,413
0.35,26,32,640
0.35,26,33,186
0.35,26,34,331
0.35,26,35,188
0.35,26,36,209
0.35,26,37,299
0.35,26,38,169
0.35,26,39,270
0.35,26,40,302
0.35,26,41,597
0.35,26,42,518
0.35,26,43,583
0.35,26,44,1109
0.35,26,45,1627
0.35,27,1,177
0.35,27,2,325
0.35,27,3,132
0.35,27,4,187
0.35,27,5,199
0.35,27,6,140
0.35,27,7,172
0.35,27,8,1472
0.35,27,9,396
0.35,27,10,129
0.35,27,11,160
0.35,27,12,56
0.35,27,13,64
0.35,27,14,127
0.35,27,15,91
0.35,27,16,58
0.35,27,17,83
0.35,27,18,70
0.35,27,19,136
0.35,27,20,66
0.35,27,21,110
0.35,27,22,72
0.35,27,23,74
0.35,27,24,117
0.35,27,25,242
0.35,27,26,1560
0.35,27,27,3411
0.35,27,28,3150
0.35,27,29,103
0.35,27,30,477
0.35,27,31,164
0.35,27,32,263
0.35,27,33,70
0.35,27,34,141
0.35,27,35,81
0.35,27,36,87
0.35,27,37,109
0.35,27,38,57
0.35,27,39,102
0.35,27,40,116
0.35,27,41,244
0.35,27,42,195
0.35,27,43,220
0.35,27,44,305
0.35,27,45,315
0.35,28,1,1005
0.35,28,2,1722
0.35,28,3,605
0.35,28,4,788
0.35,28,5,1049
0.35,28,6,783
0.35,28,7,1412
0.35,28,8,9446
0.35,28,9,2356
0.35,28,10,650
0.35,28,11,731
0.35,28,12,252
0.35,28,13,363
0.35,28,14,572
0.35,28,15,441
0.35,28,16,255
0.35,28,17,392
0.35,28,18,311
0.35,28,19,548
0.35,28,20,286
0.35,28,21,511
0.35,28,22,378
0.35,28,23,393
0.35,28,24,568
0.35,28,25,983
0.35,28,26,3913
0.35,28,27,3282
0.35,28,28,27422
0.35,28,29,728
0.35,28,30,4416
0.35,28,31,974
0.35,28,32,1411
0.35,28,33,455
0.35,28,34,675
0.35,28,35,353
0.35,28,36,362
0.35,28,37,573
0.35,28,38,261
0.35,28,39,473
0.35,28,40,468
0.35,28,41,944
0.1,42,40,920
0.1,42,41,3575
0.1,42,42,15554
0.1,42,43,3136
0.1,42,44,1367
0.1,42,45,604
0.1,43,1,330
0.1,43,2,1055
0.1,43,3,1300
0.1,43,4,606
0.1,43,5,804
0.1,43,6,276
0.1,43,7,127
0.1,43,8,612
0.1,43,9,391
0.1,43,10,301
0.1,43,11,269
0.1,43,12,98
0.1,43,13,134
0.1,43,14,349
0.1,43,15,239
0.1,43,16,179
0.1,43,17,252
0.1,43,18,348
0.1,43,19,915
0.1,43,20,806
0.1,43,21,270
0.1,43,22,152
0.1,43,23,348
0.1,43,24,282
0.1,43,25,611
0.1,43,26,292
0.1,43,27,101
0.1,43,28,457
0.1,43,29,69
0.1,43,30,259
0.1,43,31,182
0.1,43,32,422
0.1,43,33,123
0.1,43,34,205
0.1,43,35,122
0.1,43,36,133
0.1,43,37,166
0.1,43,38,146
0.1,43,39,235
0.1,43,40,224
0.1,43,41,828
0.1,43,42,1837
0.1,43,43,4861
0.1,43,44,1502
0.1,43,45,506
0.1,44,1,570
0.1,44,2,1893
0.1,44,3,971
0.1,44,4,562
0.1,44,5,751
0.1,44,6,344
0.1,44,7,214
0.1,44,8,1452
0.1,44,9,743
0.1,44,10,329
0.1,44,11,335
0.1,44,12,127
0.1,44,13,164
0.1,44,14,317
0.1,44,15,228
0.1,44,16,182
0.1,44,17,236
0.1,44,18,274
0.1,44,19,550
0.1,44,20,328
0.1,44,21,280
0.1,44,22,166
0.1,44,23,301
0.1,44,24,308
0.1,44,25,629
0.1,44,26,656
0.1,44,27,201
0.1,44,28,853
0.1,44,29,96
0.1,44,30,478
0.1,44,31,272
0.1,44,32,542
0.1,44,33,167
0.1,44,34,285
0.1,44,35,145
0.1,44,36,166
0.1,44,37,225
0.1,44,38,155
0.1,44,39,273
0.1,44,40,289
0.1,44,41,708
0.1,44,42,922
0.1,44,43,1609
0.1,44,44,8316
0.1,44,45,1898
0.1,45,1,706
0.1,45,2,2455
0.1,45,3,587
0.1,45,4,487
0.1,45,5,707
0.1,45,6,370
0.1,45,7,331
0.1,45,8,3581
0.1,45,9,1318
0.1,45,10,286
0.1,45,11,272
0.1,45,12,111
0.1,45,13,121
0.1,45,14,287
0.1,45,15,189
0.1,45,16,127
0.1,45,17,212
0.1,45,18,160
0.1,45,19,425
0.1,45,20,229
0.1,45,21,240
0.1,45,22,150
0.1,45,23,241
0.1,45,24,247
0.1,45,25,475
0.1,45,26,1387
0.1,45,27,294
0.1,45,28,1313
0.1,45,29,135
0.1,45,30,591
0.1,45,31,340
0.1,45,32,599
0.1,45,33,166
0.1,45,34,259
0.1,45,35,144
0.1,45,36,163
0.1,45,37,240
0.1,45,38,112
0.1,45,39,234
0.1,45,40,230
0.1,45,41,519
0.1,45,42,600
0.1,45,43,738
0.1,45,44,2663
0.1,45,45,6036
0.35,28,42,819
0.35,28,43,849
0.35,28,44,1365
0.35,28,45,1445
0.35,29,1,160
0.35,29,2,193
0.35,29,3,84
0.35,29,4,139
0.35,29,5,164
0.35,29,6,154
0.35,29,7,223
0.35,29,8,480
0.35,29,9,246
0.35,29,10,121
0.35,29,11,153
0.35,29,12,63
0.35,29,13,65
0.35,29,14,100
0.35,29,15,73
0.35,29,16,30
0.35,29,17,60
0.35,29,18,47
0.35,29,19,83
0.35,29,20,46
0.35,29,21,90
0.35,29,22,89
0.35,29,23,58
0.35,29,24,87
0.35,29,25,173
0.35,29,26,185
0.35,29,27,97
0.35,29,28,714
0.35,29,29,1293
0.35,29,30,1342
0.35,29,31,215
0.35,29,32,352
0.35,29,33,113
0.35,29,34,159
0.35,29,35,96
0.35,29,36,77
0.35,29,37,117
0.35,29,38,76
0.35,29,39,77
0.35,29,40,66
0.35,29,41,140
0.35,29,42,108
0.35,29,43,114
0.35,29,44,152
0.35,29,45,128
0.35,30,1,591
0.35,30,2,773
0.35,30,3,313
0.35,30,4,488
0.35,30,5,577
0.35,30,6,511
0.35,30,7,1337
0.35,30,8,2229
0.35,30,9,1129
0.35,30,10,339
0.35,30,11,377
0.35,30,12,114
0.35,30,13,228
0.35,30,14,368
0.35,30,15,237
0.35,30,16,132
0.35,30,17,214
0.35,30,18,134
0.35,30,19,323
0.35,30,20,133
0.35,30,21,320
0.35,30,22,215
0.35,30,23,208
0.35,30,24,273
0.35,30,25,493
0.35,30,26,749
0.35,30,27,379
0.35,30,28,3918
0.35,30,29,1083
0.35,30,30,8604
0.35,30,31,971
0.35,30,32,1134
0.35,30,33,262
0.35,30,34,404
0.35,30,35,238
0.35,30,36,211
0.35,30,37,270
0.35,30,38,139
0.35,30,39,229
0.35,30,40,251
0.35,30,41,408
0.35,30,42,387
0.35,30,43,337
0.35,30,44,530
0.35,30,45,493
0.35,31,1,919
0.35,31,2,758
0.35,31,3,268
0.35,31,4,427
0.35,31,5,662
0.35,31,6,475
0.35,31,7,1061
0.35,31,8,1379
0.35,31,9,1666
0.35,31,10,240
0.35,31,11,265
0.35,31,12,79
0.35,31,13,117
0.35,31,14,268
0.35,31,15,197
0.35,31,16,113
0.35,31,17,165
0.35,31,18,88
0.35,31,19,250
0.35,31,20,100
0.35,31,21,256
0.35,31,22,174
0.35,31,23,146
0.35,31,24,176
0.35,31,25,316
0.35,31,26,338
0.35,31,27,145
0.35,31,28,1062
0.35,31,29,228
0.35,31,30,1303
0.35,31,31,2948
0.35,31,32,1446
0.35,31,33,207
0.35,31,34,269
0.35,31,35,128
0.35,31,36,145
0.35,31,37,157
0.35,31,38,111
0.35,31,39,166
0.35,31,40,170
0.35,31,41,311
0.35,31,42,338
0.35,31,43,324
0.35,31,44,418
0.35,31,45,393
0.35,32,1,925
0.35,32,2,806
0.35,32,3,366
0.35,32,4,1016
0.35,32,5,1189
0.35,32,6,1879
0.35,32,7,331
0.35,32,8,916
0.35,32,9,881
0.35,32,10,427
0.35,32,11,535
0.35,32,12,129
0.35,32,13,319
0.35,32,14,682
0.35,32,15,403
0.35,32,16,228
0.35,32,17,333
0.35,32,18,158
0.35,32,19,453
0.35,32,20,201
0.35,32,21,706
0.35,32,22,471
0.35,32,23,247
0.35,32,24,409
0.35,32,25,696
0.35,32,26,339
0.35,32,27,150
0.35,32,28,831
0.35,32,29,182
0.35,32,30,839
0.35,32,31,881
0.35,32,32,6389
0.35,32,33,721
0.35,32,34,576
0.35,32,35,270
0.35,32,36,240
0.35,32,37,272
0.35,32,38,159
0.35,32,39,231
0.35,32,40,230
0.35,32,41,542
0.35,32,42,508
0.35,32,43,391
0.35,32,44,465
0.35,32,45,348
0.35,33,1,244
0.35,33,2,321
0.35,33,3,172
0.35,33,4,457
0.35,33,5,410
0.35,33,6,970
0.35,33,7,126
0.35,33,8,464
0.35,33,9,298
0.35,33,10,497
0.35,33,11,674
0.35,33,12,191
0.35,33,13,395
0.35,33,14,501
0.35,33,15,535
0.35,33,16,157
0.35,33,17,292
0.35,33,18,95
0.35,33,19,255
0.35,33,20,119
0.35,33,21,722
0.35,33,22,1215
0.35,33,23,200
0.35,33,24,415
0.35,33,25,624
0.35,33,26,202
0.35,33,27,83
0.35,33,28,454
0.35,33,29,118
0.35,33,30,336
0.35,33,31,211
0.35,33,32,1244
0.35,33,33,3044
0.35,33,34,1591
0.35,33,35,507
0.35,33,36,366
0.35,33,37,373
0.35,33,38,213
0.35,33,39,253
0.35,33,40,224
0.35,33,41,430
0.35,33,42,330
0.35,33,43,250
0.35,33,44,248
0.35,33,45,177
0.35,34,1,431
0.35,34,2,803
0.35,34,3,412
0.35,34,4,1106
0.35,34,5,857
0.35,34,6,1262
0.35,34,7,271
0.35,34,8,979
0.35,34,9,634
0.35,34,10,2303
0.35,34,11,4210
0.35,34,12,864
0.35,34,13,3806
0.35,34,14,1588
0.35,34,15,3049
0.35,34,16,423
0.35,34,17,1045
0.35,34,18,348
0.35,34,19,735
0.35,34,20,342
0.35,34,21,1659
0.35,34,22,3034
0.35,34,23,591
0.35,34,24,1723
0.35,34,25,2336
0.35,34,26,415
0.35,34,27,217
0.35,34,28,972
0.35,34,29,188
0.35,34,30,680
0.35,34,31,361
0.35,34,32,1507
0.35,34,33,1799
0.35,34,34,14074
0.35,34,35,3482
0.35,34,36,1627
0.35,34,37,1358
0.35,34,38,740
0.35,34,39,970
0.35,34,40,796
0.35,34,41,1289
0.35,34,42,891
0.35,34,43,640
0.35,34,44,597
0.35,34,45,402
0.35,35,1,225
0.35,35,2,343
0.35,35,3,198
0.35,35,4,468
0.35,35,5,409
0.35,35,6,491
0.35,35,7,136
0.35,35,8,512
0.35,35,9,297
0.35,35,10,1281
0.35,35,11,3429
0.35,35,12,594
0.35,35,13,1085
0.35,35,14,479
0.35,35,15,890
0.35,35,16,147
0.35,35,17,369
0.35,35,18,151
0.35,35,19,340
0.35,35,20,127
0.35,35,21,534
0.35,35,22,648
0.35,35,23,267
0.35,35,24,799
0.35,35,25,1000
0.35,35,26,215
0.35,35,27,110
0.35,35,28,463
0.35,35,29,90
0.35,35,30,358
0.35,35,31,190
0.35,35,32,632
0.35,35,33,588
0.35,35,34,3188
0.35,35,35,6419
0.35,35,36,2263
0.35,35,37,1197
0.35,35,38,477
0.35,35,39,505
0.35,35,40,403
0.35,35,41,695
0.35,35,42,404
0.35,35,43,325
0.35,35,44,287
0.35,35,45,207
0.35,36,1,86
0.35,36,2,129
0.35,36,3,89
0.35,36,4,209
0.35,36,5,140
0.35,36,6,188
0.35,36,7,49
0.35,36,8,241
0.35,36,9,120
0.35,36,10,500
0.35,36,11,1650
0.35,36,12,294
0.35,36,13,344
0.35,36,14,191
0.35,36,15,227
0.35,36,16,85
0.35,36,17,152
0.35,36,18,77
0.35,36,19,138
0.35,36,20,57
0.35,36,21,175
0.35,36,22,220
0.35,36,23,113
0.35,36,24,310
0.35,36,25,420
0.35,36,26,101
0.35,36,27,41
0.35,36,28,223
0.35,36,29,44
0.35,36,30,157
0.35,36,31,73
0.35,36,32,248
0.35,36,33,150
0.35,36,34,659
0.35,36,35,1201
0.35,36,36,3927
0.35,36,37,1103
0.35,36,38,219
0.35,36,39,249
0.35,36,40,204
0.35,36,41,303
0.35,36,42,177
0.35,36,43,131
0.35,36,44,128
0.35,36,45,72
0.35,37,1,271
0.35,37,2,455
0.35,37,3,229
0.35,37,4,429
0.35,37,5,488
0.35,37,6,441
0.35,37,7,164
0.35,37,8,595
0.35,37,9,313
0.35,37,10,1633
0.35,37,11,4711
0.35,37,12,1455
0.35,37,13,679
0.35,37,14,405
0.35,37,15,691
0.35,37,16,147
0.35,37,17,381
0.35,37,18,241
0.35,37,19,388
0.35,37,20,147
0.35,37,21,407
0.35,37,22,464
0.35,37,23,368
0.35,37,24,985
0.35,37,25,1189
0.35,37,26,307
0.35,37,27,127
0.35,37,28,644
0.35,37,29,133
0.35,37,30,434
0.35,37,31,199
0.35,37,32,617
0.35,37,33,424
0.35,37,34,1218
0.35,37,35,1207
0.35,37,36,2792
0.35,37,37,16653
0.35,37,38,1202
0.35,37,39,1003
0.35,37,40,874
0.35,37,41,1083
0.35,37,42,542
0.35,37,43,375
0.35,37,44,391
0.35,37,45,288
0.35,38,1,104
0.35,38,2,198
0.35,38,3,118
0.35,38,4,200
0.35,38,5,195
0.35,38,6,213
0.35,38,7,47
0.35,38,8,284
0.35,38,9,130
0.35,38,10,1887
0.35,38,11,1297
0.35,38,12,1135
0.35,38,13,305
0.35,38,14,208
0.35,38,15,342
0.35,38,16,91
0.35,38,17,208
0.35,38,18,136
0.35,38,19,194
0.35,38,20,91
0.35,38,21,189
0.35,38,22,221
0.35,38,23,245
0.35,38,24,904
0.35,38,25,842
0.35,38,26,121
0.35,38,27,48
0.35,38,28,226
0.35,38,29,46
0.35,38,30,172
0.35,38,31,76
0.35,38,32,233
0.35,38,33,165
0.35,38,34,450
0.35,38,35,293
0.35,38,36,411
0.35,38,37,850
0.35,38,38,4178
0.35,38,39,1577
0.35,38,40,821
0.35,38,41,809
0.35,38,42,298
0.35,38,43,186
0.35,38,44,177
0.35,38,45,117
0.35,39,1,156
0.35,39,2,300
0.35,39,3,211
0.35,39,4,336
0.35,39,5,320
0.35,39,6,245
0.35,39,7,78
0.35,39,8,382
0.35,39,9,207
0.35,39,10,2039
0.35,39,11,1025
0.35,39,12,521
0.35,39,13,433
0.35,39,14,390
0.35,39,15,417
0.35,39,16,181
0.35,39,17,358
0.35,39,18,282
0.35,39,19,373
0.35,39,20,161
0.35,39,21,278
0.35,39,22,210
0.35,39,23,465
0.35,39,24,1932
0.35,39,25,1849
0.35,39,26,175
0.35,39,27,70
0.35,39,28,351
0.35,39,29,54
0.35,39,30,208
0.35,39,31,95
0.35,39,32,320
0.35,39,33,180
0.35,39,34,516
0.35,39,35,277
0.35,39,36,358
0.35,39,37,598
0.35,39,38,1690
0.35,39,39,8168
0.35,39,40,2838
0.35,39,41,2296
0.35,39,42,643
0.35,39,43,335
0.35,39,44,275
0.35,39,45,172
0.35,40,1,157
0.35,40,2,308
0.35,40,3,186
0.35,40,4,302
0.35,40,5,272
0.35,40,6,197
0.35,40,7,71
0.35,40,8,351
0.35,40,9,180
0.35,40,10,1002
0.35,40,11,696
0.35,40,12,319
0.35,40,13,247
0.35,40,14,297
0.35,40,15,340
0.35,40,16,147
0.35,40,17,290
0.35,40,18,286
0.35,40,19,297
0.35,40,20,151
0.35,40,21,232
0.35,40,22,151
0.35,40,23,465
0.35,40,24,1047
0.35,40,25,1393
0.35,40,26,174
0.35,40,27,67
0.35,40,28,330
0.35,40,29,44
0.35,40,30,186
0.35,40,31,99
0.35,40,32,315
0.35,40,33,158
0.35,40,34,362
0.35,40,35,245
0.35,40,36,288
0.35,40,37,468
0.35,40,38,711
0.35,40,39,2805
0.35,40,40,7429
0.35,40,41,2966
0.35,40,42,618
0.35,40,43,326
0.35,40,44,257
0.35,40,45,166
0.35,41,1,263
0.35,41,2,592
0.35,41,3,374
0.35,41,4,698
0.35,41,5,572
0.35,41,6,418
0.35,41,7,120
0.35,41,8,599
0.35,41,9,335
0.35,41,10,1214
0.35,41,11,794
0.35,41,12,309
0.35,41,13,447
0.35,41,14,684
0.35,41,15,563
0.35,41,16,320
0.35,41,17,574
0.35,41,18,1317
0.35,41,19,803
0.35,41,20,521
0.35,41,21,427
0.35,41,22,273
0.35,41,23,1803
0.35,41,24,1591
0.35,41,25,3321
0.35,41,26,260
0.35,41,27,99
0.35,41,28,503
0.35,41,29,84
0.35,41,30,295
0.35,41,31,161
0.35,41,32,498
0.35,41,33,219
0.35,41,34,488
0.35,41,35,297
0.35,41,36,312
0.35,41,37,489
0.35,41,38,587
0.35,41,39,1853
0.35,41,40,2413
0.35,41,41,12841
0.35,41,42,1920
0.35,41,43,800
0.35,41,44,529
0.35,41,45,311
0.35,42,1,528
0.35,42,2,1257
0.35,42,3,1052
0.35,42,4,1613
0.35,42,5,1445
0.35,42,6,639
0.35,42,7,217
0.35,42,8,1130
0.35,42,9,648
0.35,42,10,1002
0.35,42,11,799
0.35,42,12,307
0.35,42,13,554
0.35,42,14,1340
0.35,42,15,707
0.35,42,16,703
0.35,42,17,959
0.35,42,18,2723
0.35,42,19,2911
0.35,42,20,2763
0.35,42,21,712
0.35,42,22,363
0.35,42,23,2320
0.35,42,24,1050
0.35,42,25,2786
0.35,42,26,443
0.35,42,27,174
0.35,42,28,855
0.35,42,29,87
0.35,42,30,529
0.35,42,31,300
0.35,42,32,916
0.35,42,33,324
0.35,42,34,689
0.35,42,35,350
0.35,42,36,344
0.35,42,37,432
0.35,42,38,421
0.35,42,39,851
0.35,42,40,914
0.35,42,41,3594
0.35,42,42,14801
0.35,42,43,3269
0.35,42,44,1290
0.35,42,45,632
0.35,43,1,368
0.35,43,2,1099
0.35,43,3,1330
0.35,43,4,642
0.35,43,5,812
0.35,43,6,307
0.35,43,7,137
0.35,43,8,676
0.35,43,9,369
0.35,43,10,286
0.35,43,11,300
0.35,43,12,99
0.35,43,13,167
0.35,43,14,373
0.35,43,15,205
0.35,43,16,199
0.35,43,17,267
0.35,43,18,364
0.35,43,19,890
0.35,43,20,746
0.35,43,21,273
0.35,43,22,128
0.35,43,23,345
0.35,43,24,279
0.35,43,25,699
0.35,43,26,304
0.35,43,27,107
0.35,43,28,487
0.35,43,29,62
0.35,43,30,258
0.35,43,31,165
0.35,43,32,391
0.35,43,33,127
0.35,43,34,225
0.35,43,35,130
0.35,43,36,122
0.35,43,37,183
0.35,43,38,133
0.35,43,39,251
0.35,43,40,265
0.35,43,41,804
0.35,43,42,1875
0.35,43,43,4453
0.35,43,44,1479
0.35,43,45,463
0.35,44,1,548
0.35,44,2,1962
0.35,44,3,988
0.35,44,4,564
0.35,44,5,738
0.35,44,6,326
0.35,44,7,213
0.35,44,8,1419
0.35,44,9,781
0.35,44,10,352
0.35,44,11,352
0.35,44,12,120
0.35,44,13,167
0.35,44,14,332
